LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TARGET_DEFAULT
210937,2,3,2,26,2,0,0,0,0,0,10765,33198,6411,13252,15072,42330,696,4363,6109,3513,642,2417,0
195679,2,2,1,28,0,0,0,6,0,0,11049,-496,42217,7383,444,1728,5077,1282,2612,1494,1816,2106,0
385556,1,2,2,57,-2,-1,-2,0,0,-1,6884,6233,1028,3680,11749,11351,1310,1046,616,10579,3595,102010,0
48011,2,1,2,32,1,0,0,0,0,0,25814,54590,13945,35456,23241,39349,701,257,218,632,756,2748,0
16628,2,2,3,33,2,2,0,0,0,0,22877,18222,19153,6998,8349,49823,3537,581,340,3362,524,3481,0
19691,2,1,2,32,2,2,0,0,0,0,9548,5838,24987,20950,3293,7337,121,190,302,601,1340,378,0
187585,1,1,2,34,-2,-2,-2,-2,-2,-2,-517,1448,-354,-1194,-2373,-870,0,0,0,130,0,276,0
141777,2,2,2,29,0,0,0,0,0,0,115131,216428,29293,114543,46103,115030,3780,5621,2339,1669,4205,5496,1
43274,1,2,2,26,0,0,0,0,0,0,34457,46796,17107,41609,43400,42246,2915,821,3253,1641,1037,4888,0
141533,1,1,2,52,-1,-1,-1,-1,-1,-1,3256,1023,-2106,9817,17450,374,4837,5262,2480,21495,22774,2923,0
143362,1,2,2,47,4,5,0,3,2,2,37820,53963,10943,16056,40449,37604,1960,555,172,0,574,306,0
155975,2,2,1,26,0,0,0,0,0,-1,-796,978,901,-987,5355,510,509,345,3449,2131,1516,16688,0
296924,2,3,1,49,0,0,0,0,0,0,90186,353041,76609,48606,161911,327626,4016,6662,2747,39955,4719,811,0
165584,1,2,2,27,0,0,0,0,0,0,16086,56113,66407,10414,87853,106385,1925,5148,5544,6850,4134,4747,1
25507,1,2,2,28,3,2,4,0,5,2,40610,19245,34161,19589,36624,32705,1548,0,1209,563,1156,2563,0
43371,1,2,1,37,1,0,0,2,0,0,42826,10546,35242,12683,7584,39849,1928,6032,7658,1961,2112,1835,0
119783,2,2,1,40,1,-2,-2,-2,-2,-2,900,2717,151,114,1168,673,1036,0,0,0,0,211,0
170077,1,3,2,34,1,0,0,-2,-2,2,-213,-164,8480,3541,-1180,105,68,305,71,16,3045,1621,0
16254,1,1,2,27,4,3,3,3,2,2,6992,55244,12455,27301,22411,39483,1592,0,0,0,0,1891,1
195465,2,3,3,33,1,0,0,0,0,0,32399,43265,30795,69981,39715,45584,1238,655,160,2085,320,3153,1
54765,2,5,2,24,0,0,0,0,0,0,38297,53205,34544,-4622,39761,7685,2878,276,2554,2103,1049,5293,0
47116,2,2,2,37,-2,-2,-2,-2,-2,-2,1717,292,1396,-277,-1413,459,0,296,0,815,187,124,0
278531,2,1,2,37,-1,-1,-1,-1,-1,-1,-224,18906,1253,406,613,3323,12987,97,1894,10142,7676,40437,0
403237,1,1,1,36,-1,-1,-1,-1,-1,-1,-1067,-1227,-168,8485,-1123,1555,1337,0,2327,167,6942,384,0
25982,1,3,1,51,2,-1,2,-1,0,0,12819,19589,39942,5421,16850,34501,11085,678,258,268,0,295,0
80340,2,3,2,36,0,0,0,0,0,0,90646,102617,87680,73184,63980,50139,1944,4549,1666,1463,668,2415,0
100572,1,1,2,31,0,-1,0,0,-2,0,1441,959,-150,889,1633,-158,0,263,387,206,1696,3299,1
334198,2,3,0,28,-1,-1,-1,-1,-1,-1,2621,4134,-77,-149,15992,1464,1307,0,478,12500,1272,575,0
280178,1,3,1,36,-2,-2,-1,-1,0,0,140002,261722,239214,215171,234509,184713,1664,7624,13642,11040,13044,45600,1
292856,1,1,2,46,0,0,0,0,0,0,190616,299366,15895,70330,43279,37774,3690,6062,1844,4817,4445,6822,0
366189,1,1,2,28,0,0,0,-2,-1,-1,1413,2418,-60,8755,208014,549,200,1346,311,54,225,89553,0
82587,1,2,1,37,7,5,0,4,4,3,141615,206531,84425,102943,365279,190138,0,1160,3540,100,1748,282,0
52815,1,1,1,29,-1,-1,-1,2,-1,6,45746,50876,2859,10473,1572,36633,2091,539,5582,1778,1273,3142,1
77462,1,2,2,33,1,2,2,0,0,0,22921,47534,38450,37725,16691,25697,2171,986,1318,1537,1307,395,0
52152,1,1,2,44,7,-2,-2,-2,-2,4,41309,85262,59135,44053,40813,123841,930,0,1865,320,1484,32671,0
47664,1,3,2,34,-2,-2,0,0,0,0,7434,20705,7011,7565,16625,9831,2170,887,2668,2286,178,614,0
13505,1,1,2,22,2,2,3,2,2,6,4921,49223,38224,26799,1817,59484,1903,129,0,510,1244,2231,1
127536,2,2,2,35,0,0,0,0,0,0,166584,102068,139553,59541,133328,221963,2247,2859,7750,2371,3035,6676,0
199142,1,1,2,35,1,-2,-2,-2,-2,-2,-1561,278,-1852,-1725,-856,-140,0,55,442,596,178,397,0
22327,2,3,1,27,2,4,3,2,2,2,7240,9791,36198,13163,11629,52877,0,139,0,250,4379,74,0
275112,1,2,2,33,-2,-2,-2,-2,-2,-2,-438,-211,-1601,-1417,231,1835,4754,0,0,425,0,184,0
52816,2,2,2,35,1,-1,-1,-1,-1,-1,418,2027,1034,-957,290,368,404,0,430,1428,879,2572,0
158900,1,1,1,31,1,0,0,2,0,2,247368,139792,200432,126803,110491,170147,9075,3299,8056,10690,5632,44293,0
76078,1,3,2,47,1,0,0,0,0,0,24155,99542,134081,69796,59668,77634,2949,6564,371,7143,972,7881,0
170827,2,2,1,34,-2,0,0,-1,-1,-1,4399,5783,11171,15879,6465,8834,3133,8576,1386,0,1673,1081,0
86837,1,1,2,39,1,2,2,3,2,2,73799,74474,86575,61138,57872,56456,3063,682,0,526,2099,5488,0
12561,2,3,2,47,8,7,6,5,4,3,33342,13853,-210,5571,178099,12424,0,0,0,0,0,109,0
71028,2,1,2,40,0,0,0,0,0,0,49874,146789,74342,63784,30259,49815,3711,1026,361,2143,2960,2460,0
57537,1,1,2,39,2,2,0,4,3,3,56987,80994,50119,45919,17589,68679,1171,110,0,2579,1037,2305,0
374315,2,1,1,39,0,-1,-1,-1,0,0,20885,41335,12622,27198,10166,318684,5111,3136,34507,8085,12039,4735,0
83283,2,1,2,26,0,0,0,0,0,0,16148,23220,14362,23229,29492,54046,0,369,1613,2247,1403,5880,1
43166,1,1,2,26,2,0,0,0,0,0,33717,3300,110639,8961,-1589,12168,628,875,1396,2455,18725,5477,0
138377,1,2,2,43,5,2,2,3,3,0,34410,70436,44535,31127,24592,45581,3787,336,542,1206,1945,2871,0
348090,1,1,2,26,1,-2,-2,-2,-2,-2,-2684,1533,477,123,-454,1862,335,6391,0,275,180,242,0
129623,1,3,3,34,0,2,0,0,0,0,85422,15815,34894,6154,13179,15360,2052,1561,2861,37717,2122,2945,0
188160,1,2,2,33,1,-2,-2,-2,-2,-2,1411,-531,-149,-125,203,1067,167,0,0,601,36,691,0
135173,1,3,1,23,3,2,7,7,7,7,-1507,3463,3118,1826,2504,3121,0,583,0,216,14,41,0
167874,2,2,2,27,0,-1,-1,0,-1,-1,-1741,-336,-411,-1877,-877,-391,3052,0,90,786,36,324,0
182699,1,3,1,31,-2,-2,2,0,0,-1,6002,18580,13627,13860,16537,-127,5450,67931,2699,2019,11779,1825,1
165628,2,1,2,32,-2,-2,-2,-2,-2,-2,-774,1076,1573,-1306,557,-703,282,0,175,167,0,0,0
17029,2,3,3,29,-1,0,0,0,0,0,41521,54908,13965,20015,12650,9830,3511,964,2871,5665,692,2636,0
182640,1,1,2,33,-1,-1,-1,-1,-1,-1,-1320,8640,932,-364,10531,9794,865,5419,1295,10170,20,62,1
169474,2,1,0,32,-1,-1,-1,-1,-1,-1,-1557,-362,61,-1571,-1205,-672,0,288,235,2183,1186,3757,0
499435,2,3,1,40,0,0,0,0,0,0,108853,180111,309652,169319,136549,243458,16332,6491,4744,11006,10493,42380,0
158219,1,1,1,47,0,0,0,0,0,0,43023,16210,48541,10831,28780,37029,1135,811,1409,729,0,2296,0
49077,1,3,2,40,-1,-1,-1,-2,-1,-2,-843,1194,-1136,-1457,-1001,-1256,111,494,1065,1079,160,246,0
13487,1,3,2,38,1,4,3,3,3,2,29053,66349,32338,16003,33413,59498,2123,0,0,171,73,705,0
15806,2,1,2,44,2,2,4,2,2,0,12367,16751,5794,16596,28187,39737,2537,231,0,53,1553,1574,1
204909,1,3,2,32,-2,-2,-2,-2,-2,-2,-3268,-175,-1847,-812,-2254,1203,1441,0,0,308,7,0,0
19596,2,2,2,42,0,0,0,0,0,0,39290,64673,44926,75634,22262,30458,1386,1360,2312,1877,1440,473,0
44866,1,3,2,23,2,2,0,0,0,5,1864,3231,-2426,-701,-238,1894,381,65,0,1112,524,2540,1
351673,2,1,2,38,-2,-2,-2,-2,-2,-2,1911,1194,-529,5493,837,-306,0,0,5951,13062,7208,480,0
121478,1,1,2,37,3,1,3,5,2,0,24925,47300,26552,34519,19929,33169,5381,0,94,93,2058,5131,0
97524,1,3,2,40,8,7,5,5,4,3,108084,218890,119459,49168,166621,321775,1125,0,4953,367,0,312,0
191398,1,1,2,25,0,0,0,0,0,0,21510,18605,13389,9523,6800,22364,4677,1384,12240,4844,3822,6451,0
281960,1,3,1,28,5,4,2,3,4,3,123611,267883,55937,95550,77489,131994,1952,664,547,0,2296,218156,0
206314,2,1,2,48,1,2,4,4,3,3,1240,406436,239,172307,904,1830,761,0,0,37,159,0,1
96297,2,3,1,46,5,2,2,3,4,2,18996,70781,127529,14639,26352,29373,815,0,0,634,1293,1221,0
158562,1,1,2,26,-2,-2,-1,-2,0,-2,4515,9493,7577,5371,5379,15033,2275,5822,18463,1946,5877,40,0
183521,1,3,2,34,0,4,4,2,2,0,78332,114764,84640,73342,53555,79956,4374,1232,1554,1855,4103,2233,0
201175,2,3,2,32,-2,2,-2,3,0,0,6664,25406,278402,16760,243636,22105,6612,1269,7357,10722,10622,395,0
54523,2,2,2,38,0,0,0,0,0,0,46185,32643,111184,45441,35200,18159,476,0,29,1620,2267,4776,0
171249,1,1,2,41,-1,-1,-1,-1,-1,-1,-709,20603,-508,128519,650,21954,12511,4833,14885,7978,11006,52032,1
47221,2,2,1,26,0,0,0,0,0,0,116186,54398,42298,39288,23440,49595,5209,763,3384,1671,1156,6286,0
161456,1,3,2,29,-1,3,-1,6,2,0,46497,4264,11836,22741,6246,13360,12384,2956,1525,64442,0,5317,1
345188,1,3,1,38,2,4,3,3,4,2,32135,303014,16068,-655,35919,46328,0,25,505,127,185,1632,1
43634,1,2,2,26,3,4,3,2,3,2,33068,14773,18231,16061,27784,53367,414,0,868,1627,499,2914,0
343840,1,1,2,51,-1,-1,-1,-1,-1,-1,1161,2067,-404,-1390,372,-272,1402,61,13322,17683,7905,2927,0
475788,2,2,2,30,2,0,0,0,0,0,34560,16992,149433,73187,71897,294107,3993,727,6094,2259,2078,94514,0
146936,1,1,1,39,1,0,0,0,0,0,34003,94578,71214,47345,67206,49375,0,87603,2518,4415,1118,2212,0
22001,1,2,2,51,2,2,2,2,0,-2,3897,1815,-1357,12813,2671,14776,2689,0,0,3070,183,306,1
163719,1,3,2,37,-1,-1,2,0,0,-1,10068,11588,-163,-647,32720,17637,1073,1314,333,74966,4703,2195,1
188163,1,2,2,23,0,-1,0,0,0,0,530,13009,9,6068,-317,784,501,0,2579,2135,946,391,1
83643,1,3,2,36,-1,-1,-1,-1,0,-1,-333,9622,1328,1469,-200,625,2635,577,1570,7867,1806,2649,0
11825,1,1,1,34,1,4,2,8,0,7,36,12124,2244,905,4469,14957,0,0,0,153,122,221,1
11607,1,3,2,49,6,4,3,0,2,3,23683,10165,36671,13808,31961,173,0,0,0,160,221,356,0
151925,1,1,2,30,0,0,0,0,0,5,1177,2725,1488,1036,630,574,3337,0,2049,1609,75,582,1
45760,1,1,2,43,-1,-1,0,-1,-1,0,5473,8720,31166,5872,106,19090,3530,14678,4678,5787,1504,6007,0
169516,1,1,2,52,-2,-2,-2,-2,-2,-2,7878,7574,-65,-1274,-2840,-1572,798,0,0,619,180,304,0
53686,2,1,2,37,0,0,0,0,0,0,69221,120134,79187,40369,57811,92188,2904,1315,1954,2298,484,1917,0
412953,2,3,2,31,1,0,-2,4,0,-2,223,2227,613,937,-310,829,0,201,1854,233,199,305,0
337109,1,1,2,37,0,2,0,0,-2,0,4211,8224,3181,24185,3571,-627,0,0,4531,0,0,188,1
178276,1,2,2,33,0,0,0,0,0,0,117645,196895,84060,67960,49403,201109,2829,2957,96866,4875,28419,7437,0
141737,2,2,1,32,1,2,-2,2,2,2,15422,4666,687,13583,6530,19382,424,2184,651,344,0,511,1
285185,1,1,1,38,1,1,5,4,0,2,116278,309539,167941,89817,140080,135670,0,727,259,787,29743,5874,0
177890,1,1,2,49,3,0,0,3,0,2,589,18097,10014,8236,55719,17448,0,598,0,715,1352,298,0
159798,2,1,2,33,0,0,0,0,0,0,20068,20662,2909,12222,10102,13860,2171,1108,2102,2616,2933,5712,0
183916,2,3,2,37,2,-1,-1,-1,-1,-1,-1568,-662,-2101,-901,-474,-130,0,889,191,2271,2300,61,0
156648,1,3,1,41,2,7,6,6,4,3,171858,45909,104577,28317,11692,15922,15841,0,180,472,21,419,0
285799,1,1,1,38,0,0,0,0,0,0,228679,433018,153542,61618,65408,153445,2555,5623,6218,7596,4410,3079,0
43745,1,5,2,35,1,2,-1,-2,-2,-2,-463,-247,-2698,5470,8,1319,0,0,403,1786,226,356,1
62539,2,3,2,24,1,2,2,0,2,0,14231,70422,83168,67324,37647,30106,0,0,84,830,2798,6250,0
70642,1,3,1,49,0,0,0,0,0,0,87519,82930,88790,75297,65953,52299,1481,736,2477,1436,733,2381,0
141069,1,1,2,28,2,2,3,2,2,0,2105,16597,-760,12235,16183,234,0,89,76,128,0,398,1
49559,2,1,1,29,1,-2,-2,-2,-2,-2,788,-836,-761,-799,-447,-1518,0,0,0,0,0,14,0
147516,1,1,2,24,3,3,5,3,3,0,156259,131803,101847,3970,136416,152396,307,0,1241,314,3085,3969,0
494667,1,1,2,39,-1,-1,-2,-1,-1,-1,228648,396208,191206,310610,194711,169704,20217,6373,13191,38719,10148,11851,0
238185,2,1,1,35,0,0,-2,-1,0,-2,-1959,11382,-3340,-2198,515,15044,2506,0,0,354,0,869,0
194905,2,2,2,26,2,0,0,0,0,-1,14624,1130,-1117,-960,930,775,0,350,1030,1924,1631,626,1
187377,1,1,2,49,-2,-2,-1,-1,-1,-1,27612,2044,-153,-285,453,913,2963,4497,954,10930,8871,2425,0
484732,1,1,1,34,-2,0,0,0,0,0,17937,12919,17461,5989,14800,15481,3811,1135,5755,5183,24338,14942,1
14296,1,3,2,56,0,0,0,0,0,0,35401,10749,40963,36137,41062,21584,3142,1059,9402,2262,1405,2474,0
42753,2,1,2,28,0,0,0,0,0,0,2661,445,1022,-401,153,886,908,0,2504,1195,43,633,1
15462,1,3,2,34,0,-1,0,0,0,-1,371,7936,8093,157,2115,951,15922,1349,1224,523,5184,321,0
132544,1,1,1,36,2,5,5,3,3,2,140863,129495,117625,72306,156481,106419,0,259,613,0,6525,20468,0
136699,2,3,2,48,4,0,0,-1,0,0,9357,682,-316,8607,10829,376,0,0,76,626,381,355,0
46295,1,3,2,39,1,2,0,3,0,0,36570,58610,46258,37085,17107,23087,3723,3578,680,1346,1231,2441,0
49974,1,3,2,28,2,2,2,7,0,7,628,2870,301,78,1061,1826,0,0,0,343,1318,112,0
42407,1,2,1,25,2,5,5,4,2,0,2716,14134,14610,438309,14478,26756,0,0,0,0,0,1766,1
78168,1,3,2,42,8,7,4,5,4,3,44565,75466,22487,37092,32399,31805,206,0,0,0,0,820,0
154315,1,2,2,24,7,2,8,0,3,2,-2335,94215,17081,1032,-734,23168,831,85,1047,141,1064,210,0
74195,1,2,1,38,2,2,4,4,5,2,62400,98803,51394,80426,67848,59959,1920,1263,502,2064,1088,575,0
148251,1,3,2,28,8,5,5,4,0,3,43500,58067,34677,65698,27005,37577,0,858,5119,0,29802,2628,0
268858,2,3,1,41,0,-2,-2,-2,0,0,5216,3976,2105,7422,13411,14119,2152,934,5348,243,118,163,0
154550,2,2,2,38,1,-2,-2,-2,-2,-2,217,432,-2042,-2190,-1427,-670,352,0,459,0,0,0,0
194319,2,1,2,28,-2,0,0,0,0,0,215871,201409,146642,206741,219164,158183,2522,2129,6735,24914,11348,330,0
402485,2,2,2,33,0,0,0,0,0,4,38528,103836,72321,99888,69298,19250,668,1643,7644,10467,4689,6512,0
99069,1,1,2,32,8,7,4,5,4,3,29002,68192,210421,92424,38441,121980,343,0,368,26,0,105,0
281151,1,2,1,40,0,0,0,0,0,0,113118,275784,149808,114597,88045,136366,1415,6697,8069,16199,3843,7325,0
44156,1,1,2,51,2,3,0,0,0,0,34937,54507,309,16416,2436,43486,2987,0,4581,878,6624,439,0
88288,2,3,2,33,-1,-1,-1,-1,-1,-1,-160,1331,-267,-728,-534,928,564,163,1115,20140,10257,6243,0
45364,1,1,2,23,1,3,2,2,2,2,36727,136262,108705,111210,14608,36121,1580,2004,885,1461,1286,3522,1
146028,2,3,0,38,0,-1,-2,0,-2,-2,82,389,-307,1097,24,-127,936,251,111,1858,0,179,0
46987,2,6,1,36,8,2,2,-1,-1,0,22573,55542,12973,22226,59239,17064,908,782,2259,1209,1083,2449,1
89727,2,3,2,27,7,-1,-2,6,-1,-1,1807,1268,2132,-659,1376,1384,0,0,1343,0,0,82,0
49098,2,3,1,63,1,2,2,3,0,4,2556,-443,2987,1515,3040,16975,0,0,0,578,826,2325,0
336395,2,3,2,41,1,2,2,2,2,2,33484,26803,35144,24563,28931,41628,618,3646,174,692,433,4618,1
279014,1,2,2,33,0,0,0,0,0,0,28825,44669,14559,22285,16799,139377,4584,8939,2404,23063,4956,15201,0
473745,1,1,1,37,3,1,2,2,0,0,13159,6081,5300,8994,15854,11803,1109,848,6184,159,4422,3772,0
124075,1,1,2,37,-1,-1,-1,-1,-1,-1,12065,10902,-1810,1910,17537,23483,0,2598,27733,4645,8816,6851,0
316710,2,1,1,35,-1,-1,-1,-1,-1,-1,846,1821,-1325,-576,-961,1283,3503,0,0,1079,1614,592,0
48214,1,3,2,39,2,3,4,4,2,0,58990,146337,108844,53984,74838,49606,1581,141,0,1970,1029,5239,1
377345,2,2,3,41,0,-2,-1,-1,0,-1,25,10716,-346,7216,1668,749,2258,6370,2521,11765,6027,370,0
52803,1,3,2,40,1,4,3,2,2,0,24189,67024,143026,65309,78089,43724,204,0,0,2394,767,4895,0
162198,1,1,2,27,0,0,0,0,0,0,261119,453039,390616,67479,65443,118707,3429,6816,9903,521,11504,15628,0
165463,2,3,2,28,0,0,0,0,0,0,85565,126984,57158,53963,65559,112406,1741,9023,3599,2648,3551,7447,0
51528,2,3,2,26,2,7,6,5,4,3,23149,60303,16472,70394,168867,39635,0,0,0,62,0,302,0
23656,2,1,2,62,-1,-1,-1,-1,-1,0,-2409,1750,-1973,-2333,-1331,-1165,1752,0,0,0,166,535,0
42317,1,3,2,34,3,2,3,7,7,6,6746,2569,2330,1998,1184,2456,0,0,0,167,24,396,0
187650,2,3,2,45,1,-2,-2,-2,-2,-2,5660,1765,-1125,-477,273,871,0,33,1776,315,109,379,0
275895,1,1,1,26,-2,-2,-2,-2,-2,-2,166982,440874,338229,7799,9622,7875,5848,5538,9056,7866,9040,14183,0
116678,1,3,1,23,-1,2,0,-1,0,4,12604,44613,15172,13187,13363,15806,4277,650,336,1728,2886,1114,1
45026,2,2,2,35,2,2,6,4,4,5,27254,63213,29420,49476,44302,59231,1888,0,464,193,915,76,1
195407,2,1,2,23,-1,-1,-1,-1,-1,-1,983,2514,-971,777,740,72,32,568,0,242,1882,1922,0
193223,1,3,2,38,0,0,-1,-1,-1,0,16257,2030,239,-27,1839,1139,658,2097,914,1004,4728,331,0
492337,2,3,1,39,1,0,-1,-1,0,-1,1030,248012,1126,-548,1727,158432,3319,567,69,1734,255,372,0
94421,1,1,2,51,0,0,0,0,0,0,87030,53145,77788,86810,35681,44378,1057,12259,6567,2283,3250,18609,0
194063,1,3,2,33,-2,-2,-2,-2,-2,-2,-450,760,-84,-520,-429,342,0,0,0,201,0,0,0
155139,2,2,1,53,0,0,0,0,0,0,241639,60641,13161,62258,65035,157430,2630,10169,4078,2117,3497,24721,0
13400,1,3,1,33,8,7,6,5,4,3,21486,9471,17977,20217,6134,14251,112,2122,0,110,461,0,0
274717,1,1,1,47,0,5,1,4,3,2,153052,143847,115623,106178,130752,145191,4511,9337,32437,28990,17744,51947,1
47818,1,1,2,27,2,0,0,0,0,0,50701,45695,17019,36667,26187,44069,2945,13429,1873,1799,981,2655,1
357529,1,1,1,35,-2,-1,0,0,-1,-1,249893,269301,17415,16840,236096,18884,13504,6569,16225,8545,8065,6335,0
299626,1,1,2,39,2,2,2,0,0,0,984,1246,497,238,382,1006,5141,1991,433,24811,1287,503,1
43779,1,1,2,49,0,-1,-1,0,-1,0,10409,31141,15193,5996,11610,18821,2515,853,2316,1488,2286,1354,0
233105,1,5,2,41,0,0,0,0,0,0,38758,33767,24866,2627,9717,302718,2489,9722,3015,2527,0,522,0
322174,1,1,2,29,-1,-1,-1,-1,-2,-1,2381,451389,619,146287,114043,120685,1688,13642,1063,32476,10051,15138,1
43496,2,2,2,53,0,0,0,0,0,0,45068,64274,29997,48076,46011,32499,3223,0,3276,803,1366,4003,0
47921,1,2,2,36,-1,-1,0,-1,0,-1,20384,8380,-389,10343,8532,14661,1348,230,845,11393,1290,4122,0
203865,1,6,1,33,0,0,0,0,-2,-2,40495,926,10256,35565,62232,1168,7499,366,0,981,2126,8038,0
81583,1,6,2,50,1,2,0,0,0,0,60124,42244,56510,57903,88711,104940,2593,444,285,1662,1663,2000,0
358449,1,1,2,28,-1,-1,-1,-1,-1,-1,257938,257979,-1271,6583,14305,319937,2818,6169,1679,5899,8872,15729,0
21323,1,3,1,23,-1,-1,0,0,0,0,2922,5135,7007,4794,16563,10784,3300,4337,0,270,1158,301,1
388053,1,1,2,34,0,0,0,0,0,0,32369,39982,15111,22238,15562,-678,3187,754,617,895,3206,199,0
159406,2,1,2,37,1,-2,-2,-2,-2,-2,-1320,-1030,255,-588,1110,1101,0,0,0,0,240,304,0
348168,2,1,2,34,-1,-1,-1,-1,-1,-1,770,1900,-1362,8649,684,1867,4645,921,1322,69032,12694,283,1
51354,2,1,1,33,1,2,2,-2,6,2,13785,11975,9588,8360,16468,16843,0,48,0,11,866,1129,1
45042,2,3,3,36,0,0,0,0,0,0,1990,7643,9450,-274,2446,357,0,346,156,1202,0,26,0
48319,2,6,1,67,0,0,2,0,0,0,39655,71981,58912,12592,83122,56576,1447,892,727,1531,598,1990,0
54119,1,3,1,35,2,-1,0,5,2,5,39283,10856,44556,25460,54282,54452,25,332,1928,1690,3233,2213,1
45400,2,3,2,23,1,0,0,0,-2,-2,1893,-631,-883,102,233,1686,900,0,273,382,151,92,0
17045,1,3,1,27,8,7,6,3,4,3,28070,73269,45469,16024,23496,27779,780,1685,0,1317,29,808,0
154578,1,3,2,37,0,2,0,0,5,-2,502,-116,760,-848,112,675,838,0,0,536,0,232,0
26050,2,2,2,26,0,0,0,0,0,0,14525,16172,27898,19697,46787,51719,563,525,1061,923,2617,240,1
81054,1,3,2,29,1,0,0,0,0,-1,3485,1136,-50,1669,2246,932,1245,0,195,2168,1618,2903,0
75018,1,1,2,45,1,8,0,3,0,0,151875,1973,46,-108,-133,2564,3717,0,0,95,68,14929,0
85868,1,1,2,32,0,0,0,0,3,0,37786,38802,64112,81927,36200,72165,677,1118,630,1305,940,1625,0
45238,1,1,1,50,2,2,2,3,0,0,13170,696,881,993,7294,-42,0,0,387,119,99,384,1
10000,1,3,2,37,3,4,7,3,0,3,23462,15964,2003,-2045,-1006,472,0,573,0,111,0,0,1
90088,1,2,2,39,2,3,3,3,2,3,22384,90227,44619,107088,28574,56662,1542,0,1111,46,1557,1259,1
188985,1,1,2,28,-1,-1,-1,-1,-1,-1,-819,2510,-174,-1155,376,-6,1007,0,0,1829,1055,529,0
46304,2,2,2,56,0,2,0,0,0,0,36071,10149,9573,13554,17719,537,3323,205,0,1649,13,1540,1
13098,1,1,2,35,6,4,2,3,2,0,24300,27608,20265,-987,6097,442,0,0,1356,1664,1345,135,1
129623,2,3,2,33,-1,-1,-1,-1,-1,-1,2101,17584,1577,1130,-565,1512,263,0,1629,1623,1563,1696,0
16608,2,2,2,32,-1,-1,-1,-1,-1,-1,7294,-1377,-1592,-2670,560,622,300,1417,5451,4534,1338,36677,0
158397,1,3,2,39,0,2,2,0,2,0,8444,10888,-2367,4328,14350,13150,327,0,6238,201,1696,312,1
192953,1,2,2,34,1,-1,-1,-1,-1,-2,546,1388,-453,-189,58,-858,41,565,1242,639,93,354,0
42494,2,2,2,46,0,0,0,0,0,0,45474,264685,4046,7663,21241,40999,4315,540,264,2085,1025,2124,1
126607,1,1,1,41,2,2,4,4,2,0,83777,117934,56088,62013,63573,44752,517,2035,2537,333,3197,2820,0
15945,1,1,2,51,1,0,0,0,0,-2,650,527,-880,584,-432,1199,509,0,0,1319,0,367,1
132107,1,1,1,38,-2,-1,-1,-1,-1,-1,4765,15366,3338,7204,11942,1168,1988,4837,7396,11343,3685,541,0
46994,1,3,2,42,2,5,2,4,0,3,46386,11593,34648,23212,17659,12184,0,0,6,1368,100,0,0
203592,1,1,1,39,7,1,5,1,3,2,179861,241204,278882,87028,114616,314318,3885,6325,5206,12920,10253,44229,0
51859,1,3,2,44,3,3,0,3,0,0,44178,57584,33409,65289,31827,42471,4,799,0,1871,636,2669,0
48273,2,3,2,52,0,0,-2,-2,-2,-2,6489,7218,-613,-864,468,250,9947,0,4898,143,2860,123,0
257474,2,5,2,32,0,0,0,0,0,0,160150,186042,219941,138356,246185,200746,2582,12150,5887,7363,32765,15241,0
210222,1,1,1,29,1,-2,-2,-2,0,0,174473,180006,77163,106211,107916,237021,12231,6285,4763,787,9373,4552,0
47493,1,1,2,22,0,0,-2,0,0,0,1676,9685,5044,4162,-2699,983,2480,3903,2272,2962,7238,5970,0
26076,1,3,1,25,8,7,6,5,4,3,32410,80667,28859,17012,23092,9866,399,0,0,0,0,0,0
360443,2,3,1,36,-1,-1,-1,-1,-1,-1,-254,93,-1921,-3296,-1752,-1414,411,936,3407,1353,1065,1219,0
229078,1,1,2,36,-2,-2,-2,-2,-2,-2,-213,-577,-1439,-844,-1564,1124,626,1161,12,345,123,365,0
47899,1,1,1,39,3,2,2,4,4,4,33698,57321,51458,50500,35118,53013,349,546,0,1110,144,295,1
47087,2,1,2,42,2,2,3,2,0,0,80076,51111,27610,66875,27836,49174,2865,1184,3181,1072,1560,2192,1
77369,1,2,2,51,1,2,2,2,2,2,31715,37585,33514,54085,32236,49583,1060,766,260,2119,1285,134,1
49435,1,3,1,56,3,2,2,0,0,0,-599,29834,1289,688,1407,2058,0,0,0,2025,1358,333,0
418430,2,1,2,34,0,-1,-2,0,-2,-1,8928,9296,13330,5316,108,10249,35689,10286,13779,6068,7798,11751,0
92334,2,1,2,35,-1,-1,-1,-1,-1,-1,-1322,471,1280,-1189,791,1714,2379,0,1374,1077,1953,3265,1
46738,1,3,2,41,2,-1,-1,-1,0,-1,10909,18408,39570,6912,3902,42291,2780,1334,2543,2796,1267,466,0
178981,1,2,1,35,-1,-1,-1,-1,-1,-1,-117,1816,-705,-1103,313,108,2171,0,0,779,109,1967,0
165115,1,1,2,27,-2,-2,-2,-2,-2,-2,1311,17157,-1167,-1368,-327,-124,1624,6622,17970,11684,5389,351,0
197487,2,1,2,22,1,0,-1,0,0,0,2548,6804,4975,4090,11938,980,0,7919,887,1107,466,2011,0
